Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20170102,10:00,18249.00,17995.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,17844.90,150.40,0.84,18052.80,-57.50,-0.32,17965.10,0.00,30.20,False
20170103,10:00,18022.60,17830.90,True,False,True,False,18115.10,92.50,0.51,17958.40,-64.20,-0.36,0.00,0.00,0.0,0.00,0.00,0.0,18032.20,9.60,0.00,False
20170104,10:00,18092.80,17997.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,17868.90,128.90,0.72,18047.40,-49.60,-0.28,17900.20,0.00,97.60,False
20170105,10:00,18064.10,17977.80,True,False,True,False,18164.10,100.00,0.55,17996.90,-67.20,-0.37,0.00,0.00,0.0,0.00,0.00,0.0,18091.40,27.30,0.00,False
20170106,10:00,18286.90,18157.30,True,False,True,False,18325.50,38.60,0.21,18229.00,-57.90,-0.32,0.00,0.00,0.0,0.00,0.00,0.0,18272.70,-14.20,0.00,False
20170109,10:00,18373.10,18256.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,18273.20,0.00,0.00,True
20170110,10:00,18412.80,18275.80,True,False,True,False,18440.10,27.30,0.15,18316.30,-96.50,-0.52,0.00,0.00,0.0,0.00,0.00,0.0,18436.90,24.10,0.00,False
20170111,10:00,18606.50,18515.30,True,False,True,False,18889.40,282.90,1.52,18573.20,-33.30,-0.18,0.00,0.00,0.0,0.00,0.00,0.0,18815.40,208.90,0.00,False
20170112,10:00,18966.30,18826.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18805.80,21.10,0.11,18926.30,-99.40,-0.53,18864.10,0.00,-37.20,False
20170113,10:00,18952.30,18807.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18781.30,25.80,0.14,18930.60,-123.50,-0.66,18909.30,0.00,-102.20,False
20170116,10:00,18956.20,18865.30,True,False,True,False,19134.50,178.30,0.94,18914.20,-42.00,-0.22,0.00,0.00,0.0,0.00,0.00,0.0,19105.00,148.80,0.00,False
20170117,10:00,19202.30,19125.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18981.80,144.10,0.75,19191.90,-66.00,-0.35,19040.00,0.00,85.90,False
20170118,10:00,19250.80,19072.10,True,False,True,False,19276.50,25.70,0.13,19116.20,-134.60,-0.7,0.00,0.00,0.0,0.00,0.00,0.0,19163.30,-87.50,0.00,False
20170119,10:00,19167.80,19080.90,True,True,True,True,19185.30,17.50,0.09,19046.10,-121.70,-0.63,19046.10,34.80,0.18,19185.30,-104.40,-0.55,19113.80,-54.00,-32.90,False
20170120,10:00,19071.70,18915.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18793.10,122.30,0.65,19028.90,-113.50,-0.6,18826.20,0.00,89.20,False
20170123,10:00,18870.30,18722.80,True,False,True,False,18909.70,39.40,0.21,18738.10,-132.20,-0.7,0.00,0.00,0.0,0.00,0.00,0.0,18880.60,10.30,0.00,False
20170124,10:00,18997.00,18906.90,True,False,True,False,19048.10,51.10,0.27,18922.40,-74.60,-0.39,0.00,0.00,0.0,0.00,0.00,0.0,19039.80,42.80,0.00,False
20170125,10:00,19173.30,19114.20,True,False,True,False,19518.40,345.10,1.8,19126.10,-47.20,-0.25,0.00,0.00,0.0,0.00,0.00,0.0,19505.40,332.10,0.00,False
20170127,10:00,19654.10,19534.90,True,False,True,False,19794.90,140.80,0.72,19596.80,-57.30,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,19713.60,59.50,0.00,False
20170130,10:00,19767.10,19623.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,19561.10,62.20,0.32,19690.30,-67.00,-0.34,19584.40,0.00,38.90,False
20170131,10:00,19577.80,19445.70,True,True,True,False,19624.10,46.30,0.24,19435.40,-142.40,-0.73,19435.40,10.30,0.05,19624.10,-178.40,-0.92,19507.10,-70.70,-61.40,False
20170201,10:00,19614.80,19500.70,True,True,True,True,20040.70,425.90,2.17,19470.90,-143.90,-0.73,19470.90,29.80,0.15,20040.70,-540.00,-2.77,20032.90,418.10,-532.20,False
20170202,10:00,20069.90,19949.10,True,True,True,True,20146.90,77.00,0.38,19915.20,-154.70,-0.77,19915.20,33.90,0.17,20146.90,-197.80,-0.99,20025.70,-44.20,-76.60,False
20170203,10:00,20151.80,20009.90,True,False,True,False,20229.70,77.90,0.39,20056.80,-95.00,-0.47,0.00,0.00,0.0,0.00,0.00,0.0,20173.80,22.00,0.00,False
20170206,10:00,20462.40,20298.10,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,20376.90,0.00,0.00,True
20170207,10:00,20381.00,20281.50,True,False,True,False,20426.90,45.90,0.23,20287.20,-93.80,-0.46,0.00,0.00,0.0,0.00,0.00,0.0,20317.20,-63.80,0.00,False
20170208,10:00,20362.80,20271.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20070.20,201.10,0.99,20360.40,-89.10,-0.44,20300.20,0.00,-28.90,False
20170209,10:00,20406.60,20306.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20000.30,306.20,1.51,20352.00,-45.50,-0.22,20165.20,0.00,141.30,False
20170210,10:00,20304.60,20214.40,True,True,True,True,20310.00,5.40,0.03,20167.10,-137.50,-0.68,20167.10,47.30,0.23,20310.00,-95.60,-0.47,20222.10,-82.50,-7.70,False
20170213,10:00,20308.70,20212.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20116.90,95.40,0.47,20286.90,-74.60,-0.37,20250.80,0.00,-38.50,False
20170214,10:00,20314.10,20189.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20158.80,31.00,0.15,20289.20,-99.40,-0.49,20256.70,0.00,-66.90,False
20170215,10:00,20368.20,20256.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20115.80,140.90,0.7,20344.10,-87.40,-0.43,20163.40,0.00,93.30,False
20170216,10:00,20259.30,20088.20,True,False,True,False,20295.60,36.30,0.18,20091.40,-167.90,-0.83,0.00,0.00,0.0,0.00,0.00,0.0,20246.30,-13.00,0.00,False
20170217,10:00,21042.30,20607.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,20449.70,157.60,0.76,20796.30,-189.00,-0.92,20550.90,0.00,56.40,False
